     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -13.29857     5.67000     1.41420     0.00052     1.41432     0.00000     0.00000     0.00000     0.00000     0.00000     8.49904
   -13.28357     6.67080     1.68210     0.00062     1.68204     0.00000     0.00000     0.00000     0.00000     0.00000    10.03556
   -13.26957     7.51500     1.91364     0.00072     1.91358     0.00000     0.00000     0.00000     0.00000     0.00000    11.34294
   -13.25557     7.99560     2.05314     0.00078     2.05332     0.00000     0.00000     0.00000     0.00000     0.00000    12.10284
   -13.24157     8.02260     2.07492     0.00080     2.07480     0.00000     0.00000     0.00000     0.00000     0.00000    12.17312
   -13.22657     7.59060     1.97268     0.00075     1.97256     0.00000     0.00000     0.00000     0.00000     0.00000    11.53659
   -13.21257     6.72840     1.75332     0.00065     1.75326     0.00000     0.00000     0.00000     0.00000     0.00000    10.23563
   -13.19857     5.51520     1.43934     0.00051     1.43928     0.00000     0.00000     0.00000     0.00000     0.00000     8.39433
   -13.18457     4.12812     1.07766     0.00036     1.07772     0.00000     0.00000     0.00000     0.00000     0.00000     6.28386
   -13.17057     2.79900     0.73248     0.00023     0.73248     0.00000     0.00000     0.00000     0.00000     0.00000     4.26419
   -13.15557     1.74474     0.46063     0.00014     0.46058     0.00000     0.00000     0.00000     0.00000     0.00000     2.66610
   -13.14157     1.06614     0.28856     0.00009     0.28859     0.00000     0.00000     0.00000     0.00000     0.00000     1.64339
   -13.12757     0.73278     0.20777     0.00008     0.20778     0.00000     0.00000     0.00000     0.00000     0.00000     1.14841
   -13.11357     0.63162     0.18763     0.00008     0.18762     0.00000     0.00000     0.00000     0.00000     0.00000     1.00695
   -13.09857     0.64314     0.19573     0.00008     0.19572     0.00000     0.00000     0.00000     0.00000     0.00000     1.03466
   -13.08457     0.68688     0.21079     0.00008     0.21079     0.00000     0.00000     0.00000     0.00000     0.00000     1.10853
   -13.07057     0.73152     0.22499     0.00007     0.22499     0.00000     0.00000     0.00000     0.00000     0.00000     1.18157
   -13.05657     0.77580     0.23872     0.00007     0.23872     0.00000     0.00000     0.00000     0.00000     0.00000     1.25330
   -13.04157     0.82332     0.25342     0.00007     0.25342     0.00000     0.00000     0.00000     0.00000     0.00000     1.33022
   -13.02757     0.87012     0.26769     0.00008     0.26770     0.00000     0.00000     0.00000     0.00000     0.00000     1.40559
   -13.01357     0.90936     0.27916     0.00009     0.27917     0.00000     0.00000     0.00000     0.00000     0.00000     1.46778
   -12.99957     0.94770     0.28933     0.00009     0.28931     0.00000     0.00000     0.00000     0.00000     0.00000     1.52644
   -12.98457     1.01016     0.30563     0.00010     0.30571     0.00000     0.00000     0.00000     0.00000     0.00000     1.62160
   -12.97057     1.12374     0.33658     0.00010     0.33659     0.00000     0.00000     0.00000     0.00000     0.00000     1.79701
   -12.95657     1.28574     0.38184     0.00011     0.38190     0.00000     0.00000     0.00000     0.00000     0.00000     2.04959
   -12.94257     1.44720     0.42780     0.00011     0.42778     0.00000     0.00000     0.00000     0.00000     0.00000     2.30290
   -12.92757     1.53396     0.45248     0.00011     0.45244     0.00000     0.00000     0.00000     0.00000     0.00000     2.43899
   -12.91357     1.49076     0.43979     0.00011     0.43978     0.00000     0.00000     0.00000     0.00000     0.00000     2.37043
   -12.89957     1.32102     0.39068     0.00010     0.39061     0.00000     0.00000     0.00000     0.00000     0.00000     2.10241
   -12.88557     1.09116     0.32506     0.00008     0.32506     0.00000     0.00000     0.00000     0.00000     0.00000     1.74136
   -12.87157     0.89856     0.27194     0.00006     0.27200     0.00000     0.00000     0.00000     0.00000     0.00000     1.44256
   -12.85657     0.82260     0.25543     0.00006     0.25543     0.00000     0.00000     0.00000     0.00000     0.00000     1.33352
   -12.84257     0.89676     0.28584     0.00006     0.28588     0.00000     0.00000     0.00000     0.00000     0.00000     1.46854
   -12.82857     1.12176     0.36554     0.00008     0.36552     0.00000     0.00000     0.00000     0.00000     0.00000     1.85290
   -12.81457     1.51506     0.50357     0.00012     0.50353     0.00000     0.00000     0.00000     0.00000     0.00000     2.52229
   -12.79957     2.14362     0.72648     0.00019     0.72648     0.00000     0.00000     0.00000     0.00000     0.00000     3.59677
   -12.78557     3.08736     1.06398     0.00030     1.06416     0.00000     0.00000     0.00000     0.00000     0.00000     5.21580
   -12.77157     4.32540     1.50888     0.00044     1.50894     0.00000     0.00000     0.00000     0.00000     0.00000     7.34366
   -12.75757     5.64300     1.98318     0.00058     1.98324     0.00000     0.00000     0.00000     0.00000     0.00000     9.61000
   -12.74257     6.67260     2.35830     0.00069     2.35824     0.00000     0.00000     0.00000     0.00000     0.00000    11.38983
   -12.72857     7.12800     2.53182     0.00073     2.53176     0.00000     0.00000     0.00000     0.00000     0.00000    12.19231
   -12.71457     7.00560     2.50272     0.00072     2.50278     0.00000     0.00000     0.00000     0.00000     0.00000    12.01182
   -12.70057     6.57000     2.36502     0.00067     2.36496     0.00000     0.00000     0.00000     0.00000     0.00000    11.30065
   -12.68557     6.12540     2.22318     0.00061     2.22312     0.00000     0.00000     0.00000     0.00000     0.00000    10.57231
   -12.67157     5.78880     2.11248     0.00056     2.11254     0.00000     0.00000     0.00000     0.00000     0.00000    10.01438
   -12.65757     5.46840     1.99668     0.00050     1.99656     0.00000     0.00000     0.00000     0.00000     0.00000     9.46214
   -12.64357     5.02380     1.82712     0.00043     1.82724     0.00000     0.00000     0.00000     0.00000     0.00000     8.67859
   -12.62857     4.42080     1.59642     0.00037     1.59642     0.00000     0.00000     0.00000     0.00000     0.00000     7.61401
   -12.61457     3.73806     1.33980     0.00032     1.33980     0.00000     0.00000     0.00000     0.00000     0.00000     6.41798
   -12.60057     3.10302     1.10460     0.00028     1.10460     0.00000     0.00000     0.00000     0.00000     0.00000     5.31250
   -12.58657     2.60514     0.92274     0.00026     0.92280     0.00000     0.00000     0.00000     0.00000     0.00000     4.45094
   -12.57157     2.27412     0.80328     0.00026     0.80322     0.00000     0.00000     0.00000     0.00000     0.00000     3.88088
   -12.55757     2.09808     0.74029     0.00026     0.74028     0.00000     0.00000     0.00000     0.00000     0.00000     3.57890
   -12.54357     2.04732     0.72213     0.00025     0.72216     0.00000     0.00000     0.00000     0.00000     0.00000     3.49186
   -12.52957     2.08674     0.73597     0.00025     0.73590     0.00000     0.00000     0.00000     0.00000     0.00000     3.55885
   -12.51557     2.17026     0.76542     0.00024     0.76536     0.00000     0.00000     0.00000     0.00000     0.00000     3.70128
   -12.50057     2.23452     0.78828     0.00021     0.78816     0.00000     0.00000     0.00000     0.00000     0.00000     3.81117
   -12.48657     2.20518     0.77826     0.00018     0.77814     0.00000     0.00000     0.00000     0.00000     0.00000     3.76176
   -12.47257     2.03166     0.71780     0.00015     0.71772     0.00000     0.00000     0.00000     0.00000     0.00000     3.46733
   -12.45857     1.72692     0.61274     0.00011     0.61260     0.00000     0.00000     0.00000     0.00000     0.00000     2.95237
   -12.44357     1.38600     0.49850     0.00008     0.49846     0.00000     0.00000     0.00000     0.00000     0.00000     2.38304
   -12.42957     1.15596     0.43040     0.00007     0.43028     0.00000     0.00000     0.00000     0.00000     0.00000     2.01671
   -12.41557     1.16892     0.45808     0.00008     0.45804     0.00000     0.00000     0.00000     0.00000     0.00000     2.08512
   -12.40157     1.46754     0.59734     0.00011     0.59736     0.00000     0.00000     0.00000     0.00000     0.00000     2.66235
   -12.38657     1.95966     0.81084     0.00015     0.81078     0.00000     0.00000     0.00000     0.00000     0.00000     3.58143
   -12.37257     2.43882     1.01424     0.00019     1.01418     0.00000     0.00000     0.00000     0.00000     0.00000     4.46743
   -12.35857     2.67822     1.11516     0.00021     1.11516     0.00000     0.00000     0.00000     0.00000     0.00000     4.90875
   -12.34457     2.55618     1.06398     0.00020     1.06392     0.00000     0.00000     0.00000     0.00000     0.00000     4.68428
   -12.32957     2.12742     0.88428     0.00016     0.88422     0.00000     0.00000     0.00000     0.00000     0.00000     3.89608
   -12.31557     1.58292     0.65541     0.00012     0.65538     0.00000     0.00000     0.00000     0.00000     0.00000     2.89383
   -12.30157     1.13076     0.46348     0.00008     0.46350     0.00000     0.00000     0.00000     0.00000     0.00000     2.05782
   -12.28757     0.88776     0.35725     0.00005     0.35732     0.00000     0.00000     0.00000     0.00000     0.00000     1.60238
   -12.27257     0.84996     0.33563     0.00004     0.33563     0.00000     0.00000     0.00000     0.00000     0.00000     1.52127
   -12.25857     0.93186     0.36430     0.00005     0.36428     0.00000     0.00000     0.00000     0.00000     0.00000     1.66048
   -12.24457     1.03482     0.40361     0.00006     0.40357     0.00000     0.00000     0.00000     0.00000     0.00000     1.84206
   -12.23057     1.09818     0.43003     0.00007     0.43014     0.00000     0.00000     0.00000     0.00000     0.00000     1.95842
   -12.21657     1.11798     0.44376     0.00009     0.44381     0.00000     0.00000     0.00000     0.00000     0.00000     2.00564
   -12.20157     1.13544     0.46408     0.00011     0.46411     0.00000     0.00000     0.00000     0.00000     0.00000     2.06374
   -12.18757     1.20924     0.51859     0.00013     0.51858     0.00000     0.00000     0.00000     0.00000     0.00000     2.24654
   -12.17357     1.38816     0.62915     0.00017     0.62898     0.00000     0.00000     0.00000     0.00000     0.00000     2.64645
   -12.15957     1.68858     0.79974     0.00021     0.79968     0.00000     0.00000     0.00000     0.00000     0.00000     3.28821
   -12.14457     2.08602     1.01112     0.00025     1.01118     0.00000     0.00000     0.00000     0.00000     0.00000     4.10857
   -12.13057     2.52378     1.22844     0.00028     1.22838     0.00000     0.00000     0.00000     0.00000     0.00000     4.98088
   -12.11657     2.94768     1.42350     0.00030     1.42344     0.00000     0.00000     0.00000     0.00000     0.00000     5.79492
   -12.10257     3.33900     1.59516     0.00030     1.59510     0.00000     0.00000     0.00000     0.00000     0.00000     6.52956
   -12.08757     3.71880     1.76994     0.00031     1.76988     0.00000     0.00000     0.00000     0.00000     0.00000     7.25893
   -12.07357     4.11840     1.97688     0.00034     1.97688     0.00000     0.00000     0.00000     0.00000     0.00000     8.07250
   -12.05957     4.53420     2.22024     0.00039     2.22018     0.00000     0.00000     0.00000     0.00000     0.00000     8.97501
   -12.04557     4.92480     2.47578     0.00046     2.47608     0.00000     0.00000     0.00000     0.00000     0.00000     9.87712
   -12.03057     5.24700     2.71170     0.00052     2.71158     0.00000     0.00000     0.00000     0.00000     0.00000    10.67080
   -12.01657     5.48460     2.90652     0.00058     2.90640     0.00000     0.00000     0.00000     0.00000     0.00000    11.29810
   -12.00257     5.62140     3.03930     0.00062     3.03954     0.00000     0.00000     0.00000     0.00000     0.00000    11.70086
   -11.98857     5.61780     3.07530     0.00063     3.07476     0.00000     0.00000     0.00000     0.00000     0.00000    11.76849
   -11.97357     5.38740     2.96208     0.00060     2.96226     0.00000     0.00000     0.00000     0.00000     0.00000    11.31234
   -11.95957     4.87080     2.67240     0.00053     2.67246     0.00000     0.00000     0.00000     0.00000     0.00000    10.21619
   -11.94557     4.10040     2.23182     0.00043     2.23182     0.00000     0.00000     0.00000     0.00000     0.00000     8.56447
   -11.93157     3.20328     1.72836     0.00032     1.72830     0.00000     0.00000     0.00000     0.00000     0.00000     6.66026
   -11.91757     2.37834     1.27902     0.00023     1.27908     0.00000     0.00000     0.00000     0.00000     0.00000     4.93667
   -11.90257     1.79478     0.98004     0.00017     0.98010     0.00000     0.00000     0.00000     0.00000     0.00000     3.75509
   -11.88857     1.53504     0.87216     0.00015     0.87204     0.00000     0.00000     0.00000     0.00000     0.00000     3.27939
   -11.87457     1.57842     0.93624     0.00016     0.93630     0.00000     0.00000     0.00000     0.00000     0.00000     3.45112
   -11.86057     1.83978     1.11744     0.00019     1.11744     0.00000     0.00000     0.00000     0.00000     0.00000     4.07485
   -11.84557     2.21328     1.35216     0.00022     1.35198     0.00000     0.00000     0.00000     0.00000     0.00000     4.91764
   -11.83157     2.59956     1.58298     0.00025     1.58304     0.00000     0.00000     0.00000     0.00000     0.00000     5.76583
   -11.81757     2.90916     1.75956     0.00027     1.75944     0.00000     0.00000     0.00000     0.00000     0.00000     6.42843
   -11.80357     3.06432     1.83882     0.00027     1.83894     0.00000     0.00000     0.00000     0.00000     0.00000     6.74235
   -11.78857     3.01644     1.79586     0.00025     1.79586     0.00000     0.00000     0.00000     0.00000     0.00000     6.60841
   -11.77457     2.76444     1.63326     0.00022     1.63332     0.00000     0.00000     0.00000     0.00000     0.00000     6.03124
   -11.76057     2.35134     1.37952     0.00018     1.37952     0.00000     0.00000     0.00000     0.00000     0.00000     5.11056
   -11.74657     1.84824     1.07796     0.00014     1.07808     0.00000     0.00000     0.00000     0.00000     0.00000     4.00442
   -11.73157     1.33866     0.77712     0.00010     0.77712     0.00000     0.00000     0.00000     0.00000     0.00000     2.89300
   -11.71757     0.90702     0.52492     0.00006     0.52486     0.00000     0.00000     0.00000     0.00000     0.00000     1.95686
   -11.70357     0.63054     0.36551     0.00004     0.36553     0.00000     0.00000     0.00000     0.00000     0.00000     1.36162
   -11.68957     0.57330     0.33615     0.00003     0.33616     0.00000     0.00000     0.00000     0.00000     0.00000     1.24565
   -11.67457     0.77706     0.46336     0.00004     0.46334     0.00000     0.00000     0.00000     0.00000     0.00000     1.70380
   -11.66057     1.24758     0.75366     0.00007     0.75384     0.00000     0.00000     0.00000     0.00000     0.00000     2.75515
   -11.64657     1.93338     1.17960     0.00011     1.17954     0.00000     0.00000     0.00000     0.00000     0.00000     4.29263
   -11.63257     2.71638     1.67106     0.00017     1.67118     0.00000     0.00000     0.00000     0.00000     0.00000     6.05879
   -11.61857     3.44106     2.13270     0.00022     2.13264     0.00000     0.00000     0.00000     0.00000     0.00000     7.70662
   -11.60357     3.97800     2.47968     0.00027     2.47992     0.00000     0.00000     0.00000     0.00000     0.00000     8.93787
   -11.58957     4.25718     2.66628     0.00030     2.66676     0.00000     0.00000     0.00000     0.00000     0.00000     9.59052
   -11.57557     4.28130     2.68878     0.00031     2.68938     0.00000     0.00000     0.00000     0.00000     0.00000     9.65977
   -11.56157     4.08294     2.56500     0.00031     2.56458     0.00000     0.00000     0.00000     0.00000     0.00000     9.21283
   -11.54657     3.71430     2.32596     0.00028     2.32590     0.00000     0.00000     0.00000     0.00000     0.00000     8.36644
   -11.53257     3.25620     2.02710     0.00024     2.02680     0.00000     0.00000     0.00000     0.00000     0.00000     7.31034
   -11.51857     2.80962     1.73916     0.00020     1.73904     0.00000     0.00000     0.00000     0.00000     0.00000     6.28802
   -11.50457     2.46312     1.52436     0.00017     1.52430     0.00000     0.00000     0.00000     0.00000     0.00000     5.51195
   -11.48957     2.24280     1.40334     0.00014     1.40334     0.00000     0.00000     0.00000     0.00000     0.00000     5.04962
   -11.47557     2.11032     1.35018     0.00012     1.35018     0.00000     0.00000     0.00000     0.00000     0.00000     4.81080
   -11.46157     2.00466     1.31958     0.00012     1.31970     0.00000     0.00000     0.00000     0.00000     0.00000     4.64406
   -11.44757     1.89108     1.28238     0.00011     1.28232     0.00000     0.00000     0.00000     0.00000     0.00000     4.45589
   -11.43257     1.77390     1.23588     0.00011     1.23600     0.00000     0.00000     0.00000     0.00000     0.00000     4.24589
   -11.41857     1.67400     1.19244     0.00011     1.19238     0.00000     0.00000     0.00000     0.00000     0.00000     4.05893
   -11.40457     1.60164     1.16040     0.00010     1.16052     0.00000     0.00000     0.00000     0.00000     0.00000     3.92266
   -11.39057     1.55394     1.14072     0.00010     1.14072     0.00000     0.00000     0.00000     0.00000     0.00000     3.83548
   -11.37557     1.52226     1.13016     0.00009     1.13016     0.00000     0.00000     0.00000     0.00000     0.00000     3.78267
   -11.36157     1.50138     1.12626     0.00009     1.12620     0.00000     0.00000     0.00000     0.00000     0.00000     3.75393
   -11.34757     1.48752     1.12578     0.00008     1.12572     0.00000     0.00000     0.00000     0.00000     0.00000     3.73910
   -11.33357     1.47726     1.12590     0.00008     1.12590     0.00000     0.00000     0.00000     0.00000     0.00000     3.72914
   -11.31957     1.47078     1.12668     0.00008     1.12668     0.00000     0.00000     0.00000     0.00000     0.00000     3.72422
   -11.30457     1.47096     1.13172     0.00008     1.13160     0.00000     0.00000     0.00000     0.00000     0.00000     3.73436
   -11.29057     1.47816     1.14312     0.00008     1.14306     0.00000     0.00000     0.00000     0.00000     0.00000     3.76442
   -11.27657     1.48680     1.15842     0.00007     1.15848     0.00000     0.00000     0.00000     0.00000     0.00000     3.80377
   -11.26257     1.48788     1.17150     0.00007     1.17138     0.00000     0.00000     0.00000     0.00000     0.00000     3.83083
   -11.24757     1.47600     1.17714     0.00007     1.17726     0.00000     0.00000     0.00000     0.00000     0.00000     3.83047
   -11.23357     1.45350     1.17564     0.00006     1.17564     0.00000     0.00000     0.00000     0.00000     0.00000     3.80484
   -11.21957     1.42920     1.17144     0.00006     1.17150     0.00000     0.00000     0.00000     0.00000     0.00000     3.77220
   -11.20557     1.41606     1.17336     0.00006     1.17348     0.00000     0.00000     0.00000     0.00000     0.00000     3.76296
   -11.19057     1.42380     1.18938     0.00006     1.18949     0.00000     0.00000     0.00000     0.00000     0.00000     3.80274
   -11.17657     1.44882     1.21740     0.00007     1.21738     0.00000     0.00000     0.00000     0.00000     0.00000     3.88367
   -11.16257     1.46700     1.23768     0.00006     1.23764     0.00000     0.00000     0.00000     0.00000     0.00000     3.94238
   -11.14857     1.44000     1.21896     0.00006     1.21894     0.00000     0.00000     0.00000     0.00000     0.00000     3.87796
   -11.13357     1.34118     1.13970     0.00006     1.13962     0.00000     0.00000     0.00000     0.00000     0.00000     3.62055
   -11.11957     1.18008     1.00938     0.00005     1.00936     0.00000     0.00000     0.00000     0.00000     0.00000     3.19888
   -11.10557     1.00656     0.87402     0.00006     0.87408     0.00000     0.00000     0.00000     0.00000     0.00000     2.75472
   -11.09157     0.89118     0.79776     0.00007     0.79782     0.00000     0.00000     0.00000     0.00000     0.00000     2.48683
   -11.07657     0.88974     0.83328     0.00011     0.83316     0.00000     0.00000     0.00000     0.00000     0.00000     2.55629
   -11.06257     1.01520     0.99348     0.00018     0.99348     0.00000     0.00000     0.00000     0.00000     0.00000     3.00234
   -11.04857     1.22436     1.23510     0.00026     1.23498     0.00000     0.00000     0.00000     0.00000     0.00000     3.69470
   -11.03457     1.42596     1.46448     0.00033     1.46448     0.00000     0.00000     0.00000     0.00000     0.00000     4.35525
   -11.02057     1.51704     1.57410     0.00037     1.57404     0.00000     0.00000     0.00000     0.00000     0.00000     4.66555
   -11.00557     1.43388     1.49676     0.00036     1.49670     0.00000     0.00000     0.00000     0.00000     0.00000     4.42770
   -10.99157     1.18854     1.24512     0.00031     1.24518     0.00000     0.00000     0.00000     0.00000     0.00000     3.67915
   -10.97757     0.86040     0.90342     0.00022     0.90330     0.00000     0.00000     0.00000     0.00000     0.00000     2.66734
   -10.96357     0.55008     0.57865     0.00014     0.57866     0.00000     0.00000     0.00000     0.00000     0.00000     1.70754
   -10.94857     0.33448     0.35349     0.00009     0.35359     0.00000     0.00000     0.00000     0.00000     0.00000     1.04164
   -10.93457     0.25222     0.26997     0.00007     0.26998     0.00000     0.00000     0.00000     0.00000     0.00000     0.79223
   -10.92057     0.31394     0.34063     0.00008     0.34064     0.00000     0.00000     0.00000     0.00000     0.00000     0.99529
   -10.90657     0.51147     0.55767     0.00013     0.55778     0.00000     0.00000     0.00000     0.00000     0.00000     1.62705
   -10.89157     0.80730     0.88151     0.00021     0.88158     0.00000     0.00000     0.00000     0.00000     0.00000     2.57060
   -10.87757     1.12194     1.22496     0.00029     1.22496     0.00000     0.00000     0.00000     0.00000     0.00000     3.57215
   -10.86357     1.34622     1.46868     0.00034     1.46862     0.00000     0.00000     0.00000     0.00000     0.00000     4.28386
   -10.84957     1.39212     1.51464     0.00035     1.51458     0.00000     0.00000     0.00000     0.00000     0.00000     4.42169
   -10.83457     1.24488     1.34430     0.00031     1.34442     0.00000     0.00000     0.00000     0.00000     0.00000     3.93391
   -10.82057     0.97236     1.03004     0.00024     1.03002     0.00000     0.00000     0.00000     0.00000     0.00000     3.03266
   -10.80657     0.67991     0.68679     0.00016     0.68687     0.00000     0.00000     0.00000     0.00000     0.00000     2.05373
   -10.79257     0.44896     0.40700     0.00009     0.40697     0.00000     0.00000     0.00000     0.00000     0.00000     1.26301
   -10.77757     0.30609     0.22522     0.00005     0.22522     0.00000     0.00000     0.00000     0.00000     0.00000     0.75657
   -10.76357     0.23375     0.12821     0.00002     0.12820     0.00000     0.00000     0.00000     0.00000     0.00000     0.49019
   -10.74957     0.20000     0.08398     0.00002     0.08398     0.00000     0.00000     0.00000     0.00000     0.00000     0.36797
   -10.73557     0.18113     0.06529     0.00001     0.06530     0.00000     0.00000     0.00000     0.00000     0.00000     0.31174
   -10.72157     0.16704     0.05719     0.00001     0.05718     0.00000     0.00000     0.00000     0.00000     0.00000     0.28142
   -10.70657     0.15725     0.05520     0.00002     0.05519     0.00000     0.00000     0.00000     0.00000     0.00000     0.26766
   -10.69257     0.15685     0.06304     0.00002     0.06304     0.00000     0.00000     0.00000     0.00000     0.00000     0.28294
   -10.67857     0.17746     0.09445     0.00002     0.09444     0.00000     0.00000     0.00000     0.00000     0.00000     0.36638
   -10.66457     0.24140     0.17861     0.00004     0.17862     0.00000     0.00000     0.00000     0.00000     0.00000     0.59867
   -10.64957     0.38430     0.36271     0.00007     0.36263     0.00000     0.00000     0.00000     0.00000     0.00000     1.10971
   -10.63557     0.64620     0.70002     0.00013     0.70002     0.00000     0.00000     0.00000     0.00000     0.00000     2.04637
   -10.62157     1.04634     1.21812     0.00021     1.21812     0.00000     0.00000     0.00000     0.00000     0.00000     3.48279
   -10.60757     1.55052     1.87596     0.00032     1.87602     0.00000     0.00000     0.00000     0.00000     0.00000     5.30282
   -10.59257     2.05524     2.54274     0.00042     2.54292     0.00000     0.00000     0.00000     0.00000     0.00000     7.14132
   -10.57857     2.41524     3.03144     0.00049     3.03090     0.00000     0.00000     0.00000     0.00000     0.00000     8.47807
   -10.56457     2.50794     3.17994     0.00051     3.17976     0.00000     0.00000     0.00000     0.00000     0.00000     8.86815
   -10.55057     2.30112     2.94096     0.00047     2.94084     0.00000     0.00000     0.00000     0.00000     0.00000     8.18339
   -10.53557     1.87596     2.41356     0.00038     2.41326     0.00000     0.00000     0.00000     0.00000     0.00000     6.70316
   -10.52157     1.39464     1.80456     0.00029     1.80456     0.00000     0.00000     0.00000     0.00000     0.00000     5.00405
   -10.50757     1.03428     1.34400     0.00022     1.34400     0.00000     0.00000     0.00000     0.00000     0.00000     3.72250
   -10.49357     0.92340     1.20246     0.00020     1.20246     0.00000     0.00000     0.00000     0.00000     0.00000     3.32852
   -10.47857     1.10376     1.43820     0.00024     1.43808     0.00000     0.00000     0.00000     0.00000     0.00000     3.98028
   -10.46457     1.51740     1.97664     0.00033     1.97664     0.00000     0.00000     0.00000     0.00000     0.00000     5.47101
   -10.45057     2.01654     2.62302     0.00044     2.62350     0.00000     0.00000     0.00000     0.00000     0.00000     7.26350
   -10.43657     2.41362     3.12708     0.00052     3.12684     0.00000     0.00000     0.00000     0.00000     0.00000     8.66806
   -10.42257     2.56320     3.28338     0.00054     3.28416     0.00000     0.00000     0.00000     0.00000     0.00000     9.13128
   -10.40757     2.43576     3.04158     0.00049     3.04188     0.00000     0.00000     0.00000     0.00000     0.00000     8.51971
   -10.39357     2.12292     2.51526     0.00039     2.51538     0.00000     0.00000     0.00000     0.00000     0.00000     7.15395
   -10.37957     1.77102     1.90554     0.00028     1.90560     0.00000     0.00000     0.00000     0.00000     0.00000     5.58244
   -10.36557     1.49130     1.38810     0.00019     1.38810     0.00000     0.00000     0.00000     0.00000     0.00000     4.26769
   -10.35057     1.31670     1.04358     0.00013     1.04352     0.00000     0.00000     0.00000     0.00000     0.00000     3.40393
   -10.33657     1.22418     0.86928     0.00010     0.86916     0.00000     0.00000     0.00000     0.00000     0.00000     2.96272
   -10.32257     1.18332     0.83220     0.00010     0.83220     0.00000     0.00000     0.00000     0.00000     0.00000     2.84782
   -10.30857     1.18728     0.90984     0.00012     0.90978     0.00000     0.00000     0.00000     0.00000     0.00000     3.00702
   -10.29357     1.24884     1.09482     0.00015     1.09470     0.00000     0.00000     0.00000     0.00000     0.00000     3.43851
   -10.27957     1.38474     1.38258     0.00018     1.38258     0.00000     0.00000     0.00000     0.00000     0.00000     4.15008
   -10.26557     1.60200     1.76292     0.00022     1.76292     0.00000     0.00000     0.00000     0.00000     0.00000     5.12806
   -10.25157     1.89072     2.21850     0.00027     2.21856     0.00000     0.00000     0.00000     0.00000     0.00000     6.32805
   -10.23657     2.21850     2.71962     0.00032     2.71992     0.00000     0.00000     0.00000     0.00000     0.00000     7.65836
   -10.22257     2.52576     3.20742     0.00037     3.20652     0.00000     0.00000     0.00000     0.00000     0.00000     8.94007
   -10.20857     2.73492     3.58188     0.00042     3.58176     0.00000     0.00000     0.00000     0.00000     0.00000     9.89898
   -10.19457     2.77866     3.73272     0.00044     3.73260     0.00000     0.00000     0.00000     0.00000     0.00000    10.24442
   -10.17957     2.62980     3.58776     0.00044     3.58872     0.00000     0.00000     0.00000     0.00000     0.00000     9.80672
   -10.16557     2.31246     3.16056     0.00040     3.16056     0.00000     0.00000     0.00000     0.00000     0.00000     8.63398
   -10.15157     1.88622     2.54214     0.00033     2.54220     0.00000     0.00000     0.00000     0.00000     0.00000     6.97089
   -10.13757     1.42218     1.86438     0.00024     1.86432     0.00000     0.00000     0.00000     0.00000     0.00000     5.15112
   -10.12357     0.98424     1.24464     0.00017     1.24476     0.00000     0.00000     0.00000     0.00000     0.00000     3.47381
   -10.10857     0.62010     0.75696     0.00010     0.75690     0.00000     0.00000     0.00000     0.00000     0.00000     2.13406
   -10.09457     0.35564     0.42941     0.00006     0.42940     0.00000     0.00000     0.00000     0.00000     0.00000     1.21451
   -10.08057     0.19649     0.26284     0.00003     0.26283     0.00000     0.00000     0.00000     0.00000     0.00000     0.72219
   -10.06657     0.13473     0.25385     0.00003     0.25388     0.00000     0.00000     0.00000     0.00000     0.00000     0.64249
   -10.05157     0.15921     0.40807     0.00005     0.40814     0.00000     0.00000     0.00000     0.00000     0.00000     0.97547
   -10.03757     0.25877     0.72852     0.00009     0.72846     0.00000     0.00000     0.00000     0.00000     0.00000     1.71583
   -10.02357     0.41517     1.18032     0.00014     1.18020     0.00000     0.00000     0.00000     0.00000     0.00000     2.77583
   -10.00957     0.59405     1.66206     0.00019     1.66200     0.00000     0.00000     0.00000     0.00000     0.00000     3.91831
    -9.99457     0.75276     2.02596     0.00023     2.02596     0.00000     0.00000     0.00000     0.00000     0.00000     4.80491
    -9.98057     0.86202     2.15070     0.00024     2.15082     0.00000     0.00000     0.00000     0.00000     0.00000     5.16378
    -9.96657     0.92574     2.01888     0.00022     2.01888     0.00000     0.00000     0.00000     0.00000     0.00000     4.96372
    -9.95257     0.97416     1.72404     0.00019     1.72404     0.00000     0.00000     0.00000     0.00000     0.00000     4.42243
    -9.93757     1.03374     1.40340     0.00015     1.40334     0.00000     0.00000     0.00000     0.00000     0.00000     3.84063
    -9.92357     1.10466     1.15356     0.00012     1.15350     0.00000     0.00000     0.00000     0.00000     0.00000     3.41184
    -9.90957     1.16568     0.99834     0.00010     0.99840     0.00000     0.00000     0.00000     0.00000     0.00000     3.16252
    -9.89557     1.19988     0.91404     0.00010     0.91410     0.00000     0.00000     0.00000     0.00000     0.00000     3.02812
    -9.88057     1.20852     0.87078     0.00010     0.87084     0.00000     0.00000     0.00000     0.00000     0.00000     2.95024
    -9.86657     1.20510     0.84918     0.00010     0.84912     0.00000     0.00000     0.00000     0.00000     0.00000     2.90350
    -9.85257     1.19412     0.83634     0.00010     0.83640     0.00000     0.00000     0.00000     0.00000     0.00000     2.86696
    -9.83857     1.16172     0.81768     0.00009     0.81768     0.00000     0.00000     0.00000     0.00000     0.00000     2.79717
